hour,transaction_count,fraud_count,total_amount,avg_amount,avg_ip_risk,fraud_rate,hour_of_day,day_of_week,is_weekend
2022-01-15 07:00:00,26,0,2395.44,92.13,20.17,0.0,7,5,1
2022-01-15 08:00:00,48,0,6047.16,125.98,23.38,0.0,8,5,1
2022-01-15 09:00:00,41,0,6864.56,167.43,18.16,0.0,9,5,1
2022-01-15 10:00:00,26,1,7485.84,287.92,21.48,0.038462,10,5,1
2022-01-15 11:00:00,36,3,5190.5,144.18,22.81,0.083333,11,5,1
2022-01-15 12:00:00,44,2,9267.81,210.63,21.64,0.045455,12,5,1
2022-01-15 13:00:00,35,0,5406.47,154.47,25.94,0.0,13,5,1
2022-01-15 14:00:00,48,2,9728.03,202.67,19.54,0.041667,14,5,1
2022-01-15 15:00:00,40,0,5206.28,130.16,18.96,0.0,15,5,1
2022-01-15 16:00:00,33,0,5748.53,174.2,17.47,0.0,16,5,1
2022-01-15 17:00:00,31,0,4990.2,160.97,21.34,0.0,17,5,1
2022-01-15 18:00:00,38,0,6561.87,172.68,17.67,0.0,18,5,1
2022-01-15 19:00:00,35,1,8298.44,237.1,25.66,0.028571,19,5,1
2022-01-15 20:00:00,32,1,5854.72,182.96,18.24,0.03125,20,5,1
2022-01-15 21:00:00,50,1,7483.63,149.67,21.68,0.02,21,5,1
2022-01-15 22:00:00,34,0,4058.57,119.37,24.47,0.0,22,5,1
2022-01-15 23:00:00,37,1,8135.71,219.88,19.54,0.027027,23,5,1
2022-01-16 00:00:00,37,3,8278.34,223.74,24.62,0.081081,0,6,1
2022-01-16 01:00:00,31,0,4848.97,156.42,18.53,0.0,1,6,1
2022-01-16 02:00:00,40,0,5155.35,128.88,21.95,0.0,2,6,1
2022-01-16 03:00:00,37,0,8001.86,216.27,26.13,0.0,3,6,1
2022-01-16 04:00:00,43,1,5883.7,136.83,22.59,0.023256,4,6,1
2022-01-16 05:00:00,44,0,5988.97,136.11,25.98,0.0,5,6,1
2022-01-16 06:00:00,26,0,4799.99,184.61,21.65,0.0,6,6,1
2022-01-16 07:00:00,39,0,5237.85,134.3,22.74,0.0,7,6,1
2022-01-16 08:00:00,38,1,6427.27,169.14,19.74,0.026316,8,6,1
2022-01-16 09:00:00,55,0,6924.94,125.91,20.56,0.0,9,6,1
2022-01-16 10:00:00,37,0,7058.47,190.77,24.75,0.0,10,6,1
2022-01-16 11:00:00,40,2,8021.82,200.55,27.01,0.05,11,6,1
2022-01-16 12:00:00,35,0,10768.39,307.67,19.19,0.0,12,6,1
2022-01-16 13:00:00,39,0,4860.77,124.64,24.18,0.0,13,6,1
2022-01-16 14:00:00,39,0,8177.83,209.69,21.76,0.0,14,6,1
2022-01-16 15:00:00,38,1,11214.09,295.11,22.17,0.026316,15,6,1
2022-01-16 16:00:00,39,1,6792.62,174.17,17.81,0.025641,16,6,1
2022-01-16 17:00:00,31,0,3534.73,114.02,19.22,0.0,17,6,1
2022-01-16 18:00:00,23,1,5485.57,238.5,16.31,0.043478,18,6,1
2022-01-16 19:00:00,38,0,6714.54,176.7,21.26,0.0,19,6,1
2022-01-16 20:00:00,38,3,10243.9,269.58,20.72,0.078947,20,6,1
2022-01-16 21:00:00,33,0,5103.66,154.66,19.97,0.0,21,6,1
2022-01-16 22:00:00,38,1,5960.46,156.85,18.12,0.026316,22,6,1
2022-01-16 23:00:00,33,1,6154.79,186.51,18.35,0.030303,23,6,1
2022-01-17 00:00:00,38,1,7707.96,202.84,20.35,0.026316,0,0,0
2022-01-17 01:00:00,34,0,5369.77,157.93,15.75,0.0,1,0,0
2022-01-17 02:00:00,42,2,4720.32,112.39,21.82,0.047619,2,0,0
2022-01-17 03:00:00,25,0,3559.36,142.37,24.38,0.0,3,0,0
2022-01-17 04:00:00,41,1,7945.78,193.8,22.76,0.02439,4,0,0
2022-01-17 05:00:00,42,1,10488.68,249.73,22.81,0.02381,5,0,0
2022-01-17 06:00:00,40,1,7183.15,179.58,23.32,0.025,6,0,0
2022-01-17 07:00:00,42,1,6460.35,153.82,21.8,0.02381,7,0,0
2022-01-17 08:00:00,42,0,6403.11,152.45,21.29,0.0,8,0,0
2022-01-17 09:00:00,37,0,5731.64,154.91,22.62,0.0,9,0,0
2022-01-17 10:00:00,30,1,2650.12,88.34,21.26,0.033333,10,0,0
2022-01-17 11:00:00,45,1,10122.85,224.95,16.65,0.022222,11,0,0
2022-01-17 12:00:00,47,0,11199.71,238.29,24.26,0.0,12,0,0
2022-01-17 13:00:00,31,0,6538.1,210.91,14.13,0.0,13,0,0
2022-01-17 14:00:00,30,0,4100.43,136.68,19.28,0.0,14,0,0
2022-01-17 15:00:00,31,1,5788.52,186.73,25.78,0.032258,15,0,0
2022-01-17 16:00:00,35,0,6057.71,173.08,20.59,0.0,16,0,0
2022-01-17 17:00:00,43,1,7388.02,171.81,24.51,0.023256,17,0,0
2022-01-17 18:00:00,44,0,8402.87,190.97,23.67,0.0,18,0,0
2022-01-17 19:00:00,42,0,4813.38,114.6,18.19,0.0,19,0,0
2022-01-17 20:00:00,31,0,4657.15,150.23,17.74,0.0,20,0,0
2022-01-17 21:00:00,42,1,11706.87,278.74,21.74,0.02381,21,0,0
2022-01-17 22:00:00,42,0,5027.88,119.71,23.5,0.0,22,0,0
2022-01-17 23:00:00,40,0,7630.82,190.77,21.49,0.0,23,0,0
2022-01-18 00:00:00,33,1,8289.84,251.21,20.25,0.030303,0,1,0
2022-01-18 01:00:00,41,2,6979.81,170.24,23.68,0.04878,1,1,0
2022-01-18 02:00:00,30,4,4145.48,138.18,27.88,0.133333,2,1,0
2022-01-18 03:00:00,38,3,8151.45,214.51,21.91,0.078947,3,1,0
2022-01-18 04:00:00,35,2,4687.96,133.94,19.38,0.057143,4,1,0
2022-01-18 05:00:00,42,1,9493.03,226.02,22.28,0.02381,5,1,0
2022-01-18 06:00:00,36,1,3039.82,84.44,21.68,0.027778,6,1,0
2022-01-18 07:00:00,37,0,4280.51,115.69,19.87,0.0,7,1,0
2022-01-18 08:00:00,30,0,4381.67,146.06,20.91,0.0,8,1,0
2022-01-18 09:00:00,33,0,3639.76,110.3,21.68,0.0,9,1,0
2022-01-18 10:00:00,46,1,9279.33,201.72,21.13,0.021739,10,1,0
2022-01-18 11:00:00,40,0,6031.59,150.79,20.62,0.0,11,1,0
2022-01-18 12:00:00,41,1,7671.43,187.11,19.79,0.02439,12,1,0
2022-01-18 13:00:00,35,0,6214.93,177.57,18.99,0.0,13,1,0
2022-01-18 14:00:00,36,1,6162.54,171.18,22.14,0.027778,14,1,0
2022-01-18 15:00:00,47,0,11835.11,251.81,23.39,0.0,15,1,0
2022-01-18 16:00:00,37,3,10070.02,272.16,22.49,0.081081,16,1,0
2022-01-18 17:00:00,28,0,4029.5,143.91,20.26,0.0,17,1,0
2022-01-18 18:00:00,54,1,8244.04,152.67,22.37,0.018519,18,1,0
2022-01-18 19:00:00,47,2,7867.89,167.4,20.65,0.042553,19,1,0
2022-01-18 20:00:00,46,0,8954.76,194.67,18.94,0.0,20,1,0
2022-01-18 21:00:00,37,1,5539.73,149.72,23.58,0.027027,21,1,0
2022-01-18 22:00:00,42,4,7538.04,179.48,24.33,0.095238,22,1,0
2022-01-18 23:00:00,35,1,8957.67,255.93,19.28,0.028571,23,1,0
2022-01-19 00:00:00,46,1,5643.63,122.69,23.18,0.021739,0,2,0
2022-01-19 01:00:00,34,1,5600.79,164.73,16.29,0.029412,1,2,0
2022-01-19 02:00:00,39,3,8216.64,210.68,24.22,0.076923,2,2,0
2022-01-19 03:00:00,27,1,6537.06,242.11,18.93,0.037037,3,2,0
2022-01-19 04:00:00,39,2,4599.89,117.95,23.39,0.051282,4,2,0
2022-01-19 05:00:00,40,0,6088.58,152.21,22.3,0.0,5,2,0
2022-01-19 06:00:00,36,0,5215.12,144.86,23.58,0.0,6,2,0
2022-01-19 07:00:00,30,1,5468.68,182.29,18.5,0.033333,7,2,0
2022-01-19 08:00:00,47,1,9426.23,200.56,18.97,0.021277,8,2,0
2022-01-19 09:00:00,38,1,4670.02,122.9,19.59,0.026316,9,2,0
2022-01-19 10:00:00,43,1,7216.88,167.83,25.01,0.023256,10,2,0
2022-01-19 11:00:00,40,1,8220.94,205.52,24.18,0.025,11,2,0
2022-01-19 12:00:00,32,0,5278.17,164.94,20.52,0.0,12,2,0
2022-01-19 13:00:00,30,1,5531.99,184.4,21.27,0.033333,13,2,0
2022-01-19 14:00:00,35,0,4061.74,116.05,21.01,0.0,14,2,0
2022-01-19 15:00:00,40,0,6518.73,162.97,22.43,0.0,15,2,0
2022-01-19 16:00:00,31,0,4842.49,156.21,19.33,0.0,16,2,0
2022-01-19 17:00:00,29,0,4141.03,142.79,17.94,0.0,17,2,0
2022-01-19 18:00:00,31,0,4653.76,150.12,24.32,0.0,18,2,0
2022-01-19 19:00:00,33,0,5217.11,158.09,23.17,0.0,19,2,0
2022-01-19 20:00:00,41,0,11744.2,286.44,22.31,0.0,20,2,0
2022-01-19 21:00:00,26,1,8980.33,345.4,18.68,0.038462,21,2,0
2022-01-19 22:00:00,39,0,9790.6,251.04,18.69,0.0,22,2,0
2022-01-19 23:00:00,33,0,5330.82,161.54,20.22,0.0,23,2,0
2022-01-20 00:00:00,41,1,5484.07,133.76,17.31,0.02439,0,3,0
2022-01-20 01:00:00,49,3,13981.36,285.33,22.06,0.061224,1,3,0
2022-01-20 02:00:00,38,0,4967.0,130.71,23.68,0.0,2,3,0
2022-01-20 03:00:00,43,1,6923.05,161.0,22.74,0.023256,3,3,0
2022-01-20 04:00:00,42,1,8693.49,206.99,18.28,0.02381,4,3,0
2022-01-20 05:00:00,42,2,9158.56,218.06,26.59,0.047619,5,3,0
2022-01-20 06:00:00,28,2,9542.21,340.79,23.24,0.071429,6,3,0
2022-01-20 07:00:00,31,1,3769.46,121.6,20.58,0.032258,7,3,0
2022-01-20 08:00:00,34,1,6188.53,182.02,21.34,0.029412,8,3,0
2022-01-20 09:00:00,38,0,7000.86,184.23,23.04,0.0,9,3,0
2022-01-20 10:00:00,34,0,4687.63,137.87,24.55,0.0,10,3,0
2022-01-20 11:00:00,32,0,8560.69,267.52,24.23,0.0,11,3,0
2022-01-20 12:00:00,37,0,8425.49,227.72,21.95,0.0,12,3,0
2022-01-20 13:00:00,46,0,7505.2,163.16,22.84,0.0,13,3,0
2022-01-20 14:00:00,39,0,6377.6,163.53,17.53,0.0,14,3,0
2022-01-20 15:00:00,34,1,5980.61,175.9,20.56,0.029412,15,3,0
2022-01-20 16:00:00,37,3,7553.01,204.14,19.56,0.081081,16,3,0
2022-01-20 17:00:00,38,0,6695.66,176.2,21.61,0.0,17,3,0
2022-01-20 18:00:00,40,1,7946.16,198.65,23.06,0.025,18,3,0
2022-01-20 19:00:00,30,0,5974.83,199.16,23.83,0.0,19,3,0
2022-01-20 20:00:00,36,1,6125.28,170.15,22.79,0.027778,20,3,0
2022-01-20 21:00:00,30,1,5025.06,167.5,25.09,0.033333,21,3,0
2022-01-20 22:00:00,29,0,4188.75,144.44,17.5,0.0,22,3,0
2022-01-20 23:00:00,55,2,8063.96,146.62,21.21,0.036364,23,3,0
2022-01-21 00:00:00,35,0,5270.85,150.6,21.71,0.0,0,4,0
2022-01-21 01:00:00,39,0,6288.67,161.25,15.14,0.0,1,4,0
2022-01-21 02:00:00,29,0,8623.46,297.36,15.34,0.0,2,4,0
2022-01-21 03:00:00,32,0,4855.43,151.73,22.03,0.0,3,4,0
2022-01-21 04:00:00,35,1,8898.93,254.26,21.32,0.028571,4,4,0
2022-01-21 05:00:00,40,2,10862.39,271.56,23.04,0.05,5,4,0
2022-01-21 06:00:00,44,0,9038.12,205.41,25.83,0.0,6,4,0
2022-01-21 07:00:00,47,0,6593.83,140.29,21.05,0.0,7,4,0
2022-01-21 08:00:00,34,0,5300.6,155.9,18.41,0.0,8,4,0
2022-01-21 09:00:00,35,0,6560.8,187.45,21.66,0.0,9,4,0
2022-01-21 10:00:00,46,2,10025.11,217.94,21.4,0.043478,10,4,0
2022-01-21 11:00:00,24,0,2401.97,100.08,20.1,0.0,11,4,0
2022-01-21 12:00:00,34,0,6441.61,189.46,20.32,0.0,12,4,0
2022-01-21 13:00:00,51,0,7440.5,145.89,19.8,0.0,13,4,0
2022-01-21 14:00:00,33,2,5406.54,163.83,18.69,0.060606,14,4,0
2022-01-21 15:00:00,36,0,4789.15,133.03,20.24,0.0,15,4,0
2022-01-21 16:00:00,48,0,8374.67,174.47,22.92,0.0,16,4,0
2022-01-21 17:00:00,41,0,9920.51,241.96,21.71,0.0,17,4,0
2022-01-21 18:00:00,35,0,6742.73,192.65,23.09,0.0,18,4,0
2022-01-21 19:00:00,41,0,6905.04,168.42,13.77,0.0,19,4,0
2022-01-21 20:00:00,35,0,8932.97,255.23,20.59,0.0,20,4,0
2022-01-21 21:00:00,41,1,10283.69,250.82,24.66,0.02439,21,4,0
2022-01-21 22:00:00,44,1,10540.63,239.56,23.49,0.022727,22,4,0
2022-01-21 23:00:00,31,0,5807.63,187.34,14.17,0.0,23,4,0
2022-01-22 00:00:00,33,0,6313.06,191.3,20.98,0.0,0,5,1
2022-01-22 01:00:00,42,0,8559.28,203.79,23.5,0.0,1,5,1
2022-01-22 02:00:00,38,2,7725.61,203.31,20.33,0.052632,2,5,1
2022-01-22 03:00:00,40,1,4876.95,121.92,22.39,0.025,3,5,1
2022-01-22 04:00:00,35,2,4907.79,140.22,21.68,0.057143,4,5,1
2022-01-22 05:00:00,44,0,7892.17,179.37,20.01,0.0,5,5,1
2022-01-22 06:00:00,30,1,3646.39,121.55,22.34,0.033333,6,5,1
2022-01-22 07:00:00,39,0,6987.19,179.16,18.35,0.0,7,5,1
2022-01-22 08:00:00,33,0,4698.0,142.36,20.59,0.0,8,5,1
2022-01-22 09:00:00,35,0,5634.7,160.99,22.6,0.0,9,5,1
2022-01-22 10:00:00,44,0,6245.33,141.94,25.84,0.0,10,5,1
2022-01-22 11:00:00,28,1,5326.61,190.24,26.96,0.035714,11,5,1
2022-01-22 12:00:00,40,0,5361.42,134.04,20.22,0.0,12,5,1
2022-01-22 13:00:00,34,0,6100.86,179.44,22.67,0.0,13,5,1
2022-01-22 14:00:00,40,1,8020.46,200.51,18.87,0.025,14,5,1
2022-01-22 15:00:00,38,0,7368.56,193.91,20.36,0.0,15,5,1
2022-01-22 16:00:00,35,0,4576.74,130.76,20.47,0.0,16,5,1
2022-01-22 17:00:00,37,0,5817.21,157.22,19.99,0.0,17,5,1
2022-01-22 18:00:00,29,0,7449.67,256.89,23.6,0.0,18,5,1
2022-01-22 19:00:00,38,1,6463.11,170.08,22.79,0.026316,19,5,1
2022-01-22 20:00:00,37,1,6029.51,162.96,23.59,0.027027,20,5,1
2022-01-22 21:00:00,44,1,13289.53,302.03,20.34,0.022727,21,5,1
2022-01-22 22:00:00,52,1,10410.93,200.21,22.98,0.019231,22,5,1
2022-01-22 23:00:00,40,0,3851.43,96.29,17.29,0.0,23,5,1
2022-01-23 00:00:00,45,1,9122.37,202.72,21.75,0.022222,0,6,1
2022-01-23 01:00:00,44,2,8655.71,196.72,24.11,0.045455,1,6,1
2022-01-23 02:00:00,42,1,7095.9,168.95,23.85,0.02381,2,6,1
2022-01-23 03:00:00,34,0,8134.29,239.24,23.4,0.0,3,6,1
2022-01-23 04:00:00,30,0,5739.24,191.31,22.7,0.0,4,6,1
2022-01-23 05:00:00,40,2,9306.51,232.66,23.42,0.05,5,6,1
2022-01-23 06:00:00,38,0,10942.2,287.95,18.98,0.0,6,6,1
2022-01-23 07:00:00,31,0,6189.27,199.65,26.04,0.0,7,6,1
2022-01-23 08:00:00,37,0,7455.83,201.51,21.89,0.0,8,6,1
2022-01-23 09:00:00,44,1,6919.16,157.25,20.15,0.022727,9,6,1
2022-01-23 10:00:00,45,1,6382.0,141.82,21.15,0.022222,10,6,1
2022-01-23 11:00:00,48,2,9461.03,197.1,23.68,0.041667,11,6,1
2022-01-23 12:00:00,38,0,6635.48,174.62,20.58,0.0,12,6,1
2022-01-23 13:00:00,38,0,6807.24,179.14,22.52,0.0,13,6,1
2022-01-23 14:00:00,46,0,9776.61,212.54,21.84,0.0,14,6,1
2022-01-23 15:00:00,32,0,3067.74,95.87,17.29,0.0,15,6,1
2022-01-23 16:00:00,43,0,8192.46,190.52,21.65,0.0,16,6,1
2022-01-23 17:00:00,41,0,9658.18,235.57,16.76,0.0,17,6,1
2022-01-23 18:00:00,38,1,8294.38,218.27,19.34,0.026316,18,6,1
2022-01-23 19:00:00,39,0,5299.94,135.9,22.52,0.0,19,6,1
2022-01-23 20:00:00,34,1,6092.44,179.19,18.08,0.029412,20,6,1
2022-01-23 21:00:00,34,2,6031.82,177.41,20.65,0.058824,21,6,1
2022-01-23 22:00:00,34,0,8322.95,244.79,23.41,0.0,22,6,1
2022-01-23 23:00:00,33,2,7245.18,219.55,27.32,0.060606,23,6,1
2022-01-24 00:00:00,39,2,7324.6,187.81,20.34,0.051282,0,0,0
2022-01-24 01:00:00,29,0,4653.48,160.46,21.17,0.0,1,0,0
2022-01-24 02:00:00,39,2,8265.67,211.94,20.52,0.051282,2,0,0
2022-01-24 03:00:00,36,0,5786.85,160.75,19.98,0.0,3,0,0
2022-01-24 04:00:00,32,0,4030.39,125.95,23.26,0.0,4,0,0
2022-01-24 05:00:00,23,0,2848.85,123.86,21.5,0.0,5,0,0
2022-01-24 06:00:00,33,0,5943.84,180.12,22.76,0.0,6,0,0
2022-01-24 07:00:00,42,0,8634.67,205.59,17.82,0.0,7,0,0
2022-01-24 08:00:00,40,1,8535.9,213.4,25.72,0.025,8,0,0
2022-01-24 09:00:00,44,1,7920.91,180.02,19.65,0.022727,9,0,0
2022-01-24 10:00:00,46,1,7544.19,164.0,19.17,0.021739,10,0,0
2022-01-24 11:00:00,49,0,10314.23,210.49,22.16,0.0,11,0,0
2022-01-24 12:00:00,39,2,9474.37,242.93,19.39,0.051282,12,0,0
2022-01-24 13:00:00,39,0,7784.36,199.6,25.52,0.0,13,0,0
2022-01-24 14:00:00,41,0,5733.77,139.85,24.03,0.0,14,0,0
2022-01-24 15:00:00,37,0,6729.82,181.89,20.78,0.0,15,0,0
2022-01-24 16:00:00,48,1,9350.6,194.8,19.48,0.020833,16,0,0
2022-01-24 17:00:00,42,0,6244.39,148.68,14.73,0.0,17,0,0
2022-01-24 18:00:00,46,0,9382.03,203.96,18.13,0.0,18,0,0
2022-01-24 19:00:00,34,0,6661.61,195.93,24.5,0.0,19,0,0
2022-01-24 20:00:00,46,1,9058.36,196.92,19.76,0.021739,20,0,0
2022-01-24 21:00:00,32,1,5413.36,169.17,21.31,0.03125,21,0,0
2022-01-24 22:00:00,36,0,8101.58,225.04,27.78,0.0,22,0,0
2022-01-24 23:00:00,35,0,6852.21,195.78,23.71,0.0,23,0,0
2022-01-25 00:00:00,40,1,5829.08,145.73,21.51,0.025,0,1,0
2022-01-25 01:00:00,34,1,9145.76,268.99,23.76,0.029412,1,1,0
2022-01-25 02:00:00,28,0,5241.97,187.21,20.55,0.0,2,1,0
2022-01-25 03:00:00,28,0,4888.27,174.58,20.51,0.0,3,1,0
2022-01-25 04:00:00,43,0,5944.35,138.24,20.73,0.0,4,1,0
2022-01-25 05:00:00,39,2,6928.52,177.65,22.85,0.051282,5,1,0
2022-01-25 06:00:00,43,1,8716.93,202.72,18.41,0.023256,6,1,0
2022-01-25 07:00:00,41,0,7823.89,190.83,23.28,0.0,7,1,0
2022-01-25 08:00:00,35,0,3430.47,98.01,24.01,0.0,8,1,0
2022-01-25 09:00:00,41,0,8462.96,206.41,22.06,0.0,9,1,0
2022-01-25 10:00:00,48,2,10017.45,208.7,21.07,0.041667,10,1,0
2022-01-25 11:00:00,34,1,7107.36,209.04,22.5,0.029412,11,1,0
2022-01-25 12:00:00,41,1,6246.22,152.35,20.1,0.02439,12,1,0
2022-01-25 13:00:00,48,1,8646.01,180.13,19.35,0.020833,13,1,0
2022-01-25 14:00:00,41,1,7603.85,185.46,19.45,0.02439,14,1,0
2022-01-25 15:00:00,28,0,5092.98,181.89,19.87,0.0,15,1,0
2022-01-25 16:00:00,46,1,5236.7,113.84,19.57,0.021739,16,1,0
2022-01-25 17:00:00,34,1,6334.07,186.3,22.47,0.029412,17,1,0
2022-01-25 18:00:00,39,0,4279.36,109.73,22.98,0.0,18,1,0
2022-01-25 19:00:00,43,1,5471.3,127.24,22.6,0.023256,19,1,0
2022-01-25 20:00:00,39,0,4997.18,128.13,21.36,0.0,20,1,0
2022-01-25 21:00:00,38,1,4088.12,107.58,23.16,0.026316,21,1,0
2022-01-25 22:00:00,32,1,4941.04,154.41,19.31,0.03125,22,1,0
2022-01-25 23:00:00,37,0,5150.58,139.2,18.96,0.0,23,1,0
2022-01-26 00:00:00,42,1,9415.25,224.17,17.29,0.02381,0,2,0
2022-01-26 01:00:00,36,1,5226.62,145.18,19.52,0.027778,1,2,0
2022-01-26 02:00:00,45,3,8313.62,184.75,27.5,0.066667,2,2,0
2022-01-26 03:00:00,30,0,7739.93,258.0,24.03,0.0,3,2,0
2022-01-26 04:00:00,45,0,7273.88,161.64,21.22,0.0,4,2,0
2022-01-26 05:00:00,34,0,9132.41,268.6,20.57,0.0,5,2,0
2022-01-26 06:00:00,39,1,7948.7,203.81,25.0,0.025641,6,2,0
2022-01-26 07:00:00,33,0,4820.31,146.07,19.3,0.0,7,2,0
2022-01-26 08:00:00,28,0,3288.88,117.46,25.68,0.0,8,2,0
2022-01-26 09:00:00,40,0,6814.85,170.37,21.48,0.0,9,2,0
2022-01-26 10:00:00,38,2,6525.65,171.73,20.86,0.052632,10,2,0
2022-01-26 11:00:00,40,0,4434.85,110.87,24.08,0.0,11,2,0
2022-01-26 12:00:00,40,1,7855.71,196.39,19.87,0.025,12,2,0
2022-01-26 13:00:00,36,1,7750.56,215.29,19.89,0.027778,13,2,0
2022-01-26 14:00:00,41,0,4428.38,108.01,20.3,0.0,14,2,0
2022-01-26 15:00:00,27,0,3700.23,137.05,21.3,0.0,15,2,0
2022-01-26 16:00:00,31,1,4141.12,133.58,21.03,0.032258,16,2,0
2022-01-26 17:00:00,40,1,5521.94,138.05,20.5,0.025,17,2,0
2022-01-26 18:00:00,28,0,4741.05,169.32,24.41,0.0,18,2,0
2022-01-26 19:00:00,42,0,9401.39,223.84,16.3,0.0,19,2,0
2022-01-26 20:00:00,26,0,6735.96,259.08,20.1,0.0,20,2,0
2022-01-26 21:00:00,53,0,11753.64,221.77,20.28,0.0,21,2,0
2022-01-26 22:00:00,49,1,9996.97,204.02,21.33,0.020408,22,2,0
2022-01-26 23:00:00,36,1,6551.53,181.99,22.83,0.027778,23,2,0
2022-01-27 00:00:00,38,2,6678.31,175.74,23.77,0.052632,0,3,0
2022-01-27 01:00:00,36,1,6762.42,187.84,23.52,0.027778,1,3,0
2022-01-27 02:00:00,28,0,5392.33,192.58,19.9,0.0,2,3,0
2022-01-27 03:00:00,40,2,6423.26,160.58,20.89,0.05,3,3,0
2022-01-27 04:00:00,31,1,5372.47,173.31,24.19,0.032258,4,3,0
2022-01-27 05:00:00,55,3,11146.22,202.66,27.96,0.054545,5,3,0
2022-01-27 06:00:00,38,0,8001.24,210.56,21.41,0.0,6,3,0
2022-01-27 07:00:00,44,0,7324.33,166.46,22.0,0.0,7,3,0
2022-01-27 08:00:00,60,0,10149.32,169.16,20.51,0.0,8,3,0
2022-01-27 09:00:00,41,0,7797.85,190.19,21.16,0.0,9,3,0
2022-01-27 10:00:00,44,1,8415.88,191.27,19.25,0.022727,10,3,0
2022-01-27 11:00:00,45,1,5842.82,129.84,22.5,0.022222,11,3,0
2022-01-27 12:00:00,37,1,5810.95,157.05,18.58,0.027027,12,3,0
2022-01-27 13:00:00,43,2,9056.68,210.62,21.65,0.046512,13,3,0
2022-01-27 14:00:00,36,1,8760.52,243.35,26.38,0.027778,14,3,0
2022-01-27 15:00:00,36,2,9748.15,270.78,25.21,0.055556,15,3,0
2022-01-27 16:00:00,39,0,7996.23,205.03,21.88,0.0,16,3,0
2022-01-27 17:00:00,42,0,8527.89,203.04,21.51,0.0,17,3,0
2022-01-27 18:00:00,38,2,8541.19,224.77,18.4,0.052632,18,3,0
2022-01-27 19:00:00,44,0,7241.05,164.57,23.4,0.0,19,3,0
2022-01-27 20:00:00,38,0,5647.22,148.61,20.26,0.0,20,3,0
2022-01-27 21:00:00,40,0,5238.4,130.96,21.54,0.0,21,3,0
2022-01-27 22:00:00,37,1,5064.84,136.89,23.13,0.027027,22,3,0
2022-01-27 23:00:00,34,0,7366.0,216.65,17.2,0.0,23,3,0
2022-01-28 00:00:00,49,1,16617.91,339.14,21.8,0.020408,0,4,0
2022-01-28 01:00:00,41,1,20728.68,505.58,19.66,0.02439,1,4,0
2022-01-28 02:00:00,34,1,7342.62,215.96,24.04,0.029412,2,4,0
2022-01-28 03:00:00,42,1,11479.51,273.32,21.48,0.02381,3,4,0
2022-01-28 04:00:00,51,4,8383.86,164.39,24.89,0.078431,4,4,0
2022-01-28 05:00:00,27,1,5276.13,195.41,23.89,0.037037,5,4,0
2022-01-28 06:00:00,50,3,7224.53,144.49,19.39,0.06,6,4,0
2022-01-28 07:00:00,40,1,8206.81,205.17,22.58,0.025,7,4,0
2022-01-28 08:00:00,39,0,6226.59,159.66,23.21,0.0,8,4,0
2022-01-28 09:00:00,36,0,6576.47,182.68,19.88,0.0,9,4,0
2022-01-28 10:00:00,29,2,7252.62,250.09,23.75,0.068966,10,4,0
2022-01-28 11:00:00,46,0,8430.29,183.27,21.69,0.0,11,4,0
2022-01-28 12:00:00,51,0,10288.25,201.73,25.35,0.0,12,4,0
2022-01-28 13:00:00,31,0,5424.76,174.99,21.85,0.0,13,4,0
2022-01-28 14:00:00,41,2,10568.72,257.77,20.84,0.04878,14,4,0
2022-01-28 15:00:00,43,0,7063.13,164.26,23.75,0.0,15,4,0
2022-01-28 16:00:00,35,2,4671.14,133.46,25.33,0.057143,16,4,0
2022-01-28 17:00:00,46,1,8453.06,183.76,20.39,0.021739,17,4,0
2022-01-28 18:00:00,38,1,7002.26,184.27,19.83,0.026316,18,4,0
2022-01-28 19:00:00,48,0,5314.47,110.72,20.05,0.0,19,4,0
2022-01-28 20:00:00,30,1,6224.92,207.5,22.41,0.033333,20,4,0
2022-01-28 21:00:00,39,2,9685.43,248.34,18.47,0.051282,21,4,0
2022-01-28 22:00:00,32,2,4589.25,143.41,27.52,0.0625,22,4,0
2022-01-28 23:00:00,33,1,7385.93,223.82,21.52,0.030303,23,4,0
2022-01-29 00:00:00,37,1,6557.33,177.23,22.84,0.027027,0,5,1
2022-01-29 01:00:00,41,0,7826.95,190.9,22.4,0.0,1,5,1
2022-01-29 02:00:00,34,2,5326.67,156.67,20.11,0.058824,2,5,1
2022-01-29 03:00:00,39,0,6188.47,158.68,22.78,0.0,3,5,1
2022-01-29 04:00:00,41,0,8903.81,217.17,26.79,0.0,4,5,1
2022-01-29 05:00:00,30,0,4343.85,144.8,20.15,0.0,5,5,1
2022-01-29 06:00:00,35,1,6370.82,182.02,25.87,0.028571,6,5,1
2022-01-29 07:00:00,45,0,8592.28,190.94,24.29,0.0,7,5,1
2022-01-29 08:00:00,36,0,6928.35,192.45,26.25,0.0,8,5,1
2022-01-29 09:00:00,28,1,3340.89,119.32,19.55,0.035714,9,5,1
2022-01-29 10:00:00,40,1,7427.94,185.7,20.69,0.025,10,5,1
2022-01-29 11:00:00,31,1,4306.96,138.93,24.46,0.032258,11,5,1
2022-01-29 12:00:00,43,1,7083.46,164.73,25.09,0.023256,12,5,1
2022-01-29 13:00:00,29,1,5417.87,186.82,19.07,0.034483,13,5,1
2022-01-29 14:00:00,48,0,5004.87,104.27,22.36,0.0,14,5,1
